      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_none  Min_none  Max_none   SD_none  Avg_draft Min_draft Max_draft  SD_draft
    USSUB-DG        1987   6110097   1987  105.0  105.0  105.0      4   83.10 -156.91   82.90   83.30 -157.20 -156.62     46     46106   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.04      0.00     18.55      2.10
    USSUB-DG        1987   6110098   1987  105.0  105.0  105.0      4   82.25 -157.96   82.00   82.50 -158.20 -157.72     50     50035   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.08      0.00     22.34      2.59
    USSUB-DG        1987   6110099   1987  105.0  105.0  105.0      4   81.80 -158.40   81.60   82.00 -158.60 -158.21     50     50167   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.13      0.00     22.60      2.27
    USSUB-DG        1987   6110100   1987  105.0  105.0  105.0      4   81.38 -158.88   81.10   81.60 -159.20 -158.57     54     54929   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.78      0.00     22.89      2.07
    USSUB-DG        1987   6110101   1987  115.0  115.0  115.0      4   80.65 -160.12   80.40   80.90 -161.90 -158.34     68     68684   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.62      0.00     20.04      1.95
    USSUB-DG        1987   6110102   1987  115.0  115.0  115.0      4   80.18 -159.87   79.90   80.40 -160.00 -159.73     54     54371   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.67      0.00     21.67      2.11
    USSUB-DG        1987   6110103   1987  115.0  115.0  115.0      4   80.35 -161.09   80.10   80.60 -161.60 -160.57     51     51774   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.55      0.00     24.94      2.05
    USSUB-DG        1987   6110104   1987  115.0  115.0  115.0      4   81.20 -161.74   81.00   81.40 -162.00 -161.49     49     49997   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.56      0.00     19.81      2.03
    USSUB-DG        1987   6110105   1987  115.0  115.0  115.0      4   81.65 -162.39   81.40   81.90 -162.80 -161.98     50     50269   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.84      0.00     24.11      2.06
    USSUB-DG        1987   6110106   1987  115.0  115.0  115.0      4   82.10 -163.04   81.90   82.30 -163.30 -162.79     50     50360   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.71      0.00     24.46      2.28
    USSUB-DG        1987   6110107   1987  115.0  115.0  115.0      4   82.50 -163.69   82.30   82.70 -164.10 -163.28     51     51539   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.78      0.00     23.96      2.39
    USSUB-DG        1987   6110108   1987  115.0  115.0  115.0      4   82.98 -164.59   82.70   83.30 -165.40 -163.78     60     60720   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.76      0.00     25.82      2.32
    USSUB-DG        1987   6110109   1987  115.0  115.0  115.0      4   83.75 -166.20   83.60   83.90 -166.20 -166.20     34     34397   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.75      0.00     22.68      1.97
    USSUB-DG        1987   6110110   1987  115.0  115.0  115.0      4   84.20 -167.41   84.00   84.40 -168.50 -166.33     56     56358   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.73      0.00     19.70      2.21
    USSUB-DG        1987   6110111   1987  115.0  115.0  115.0      4   84.64 -169.43   84.40   84.90 -170.50 -168.36     59     59585   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.68      0.00     20.44      1.98
    USSUB-DG        1987   6110112   1987  115.0  115.0  115.0      4   85.15 -171.31   85.00   85.30 -172.60 -170.02     44     44874   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.00      0.00     23.65      2.29
    USSUB-DG        1987   6110113   1987  115.0  115.0  115.0      4   85.80 -175.75   85.60   86.00 -176.80 -174.71     49     49992   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.74      0.00     27.33      1.81
    USSUB-DG        1987   6110114   1987  115.0  115.0  115.0      4   86.25 -177.44   86.00   86.50 -178.00 -176.88     63     63133   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.74      0.00     26.05      2.28
    USSUB-DG        1987   6110115   1987  115.0  115.0  115.0      4   86.76  177.62   86.60   87.00  173.40  181.85     76     76883   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.36      0.00     22.51      2.34
    USSUB-DG        1987   6110116   1987  115.0  115.0  115.0      4   87.20  172.45   87.10   87.30  171.10  173.79     29     29678   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.30      0.00     20.65      2.47
    USSUB-DG        1987   6110117   1987  115.0  115.0  115.0      4   87.66  158.83   87.50   87.80  154.20  163.46     49     49993   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.13      0.00     22.63      2.42
    USSUB-DG        1987   6110118   1987  115.0  115.0  115.0      4   87.91  149.44   87.80   88.00  144.20  154.68     47     47162   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.32      0.00     20.66      2.18
    USSUB-DG        1987   6110119   1987  115.0  115.0  115.0      4   88.03  132.73   87.90   88.20  125.70  139.76     58     58489   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.72      0.00     28.18      2.81
    USSUB-DG        1987   6110120   1987  115.0  115.0  115.0      4   88.11  116.40   88.10   88.10  109.50  123.30     50     50022   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.54      0.02     25.10      2.55
    USSUB-DG        1987   6110121   1987  115.0  115.0  115.0      4   88.11  102.80   88.10   88.10   96.10  109.50     50     50013   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.15      0.28     25.28      2.30
    USSUB-DG        1987   6110122   1987  115.0  115.0  115.0      4   88.01   89.75   87.90   88.10   84.00   95.49     50     50025   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.26      0.00     24.56      2.68
    USSUB-DG        1987   6110123   1987  115.0  115.0  115.0      4   87.76   79.25   87.60   87.90   75.10   83.41     50     50049   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.45      0.03     27.61      2.76
    USSUB-DG        1987   6110124   1987  115.0  115.0  115.0      4   87.41   70.63   87.20   87.60   66.80   74.46     64     64028   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.33      0.03     22.10      2.47
    USSUB-DG        1987   6110125   1987  115.0  115.0  115.0      4   86.90   63.42   86.60   87.10   61.60   65.25     65     65090   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.67      0.28     20.13      2.75
    USSUB-DG        1987   6110126   1987  115.0  115.0  115.0      4   86.22   56.47   85.90   86.50   54.70   58.24     68     68129   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.55      0.11     22.99      2.89
    USSUB-DG        1987   6110127   1987  115.0  115.0  115.0      4   85.39   51.72   85.10   85.70   50.30   53.13     69     69266   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.44      0.53     21.42      2.35
    USSUB-DG       1988a   6130128   1988  146.0  146.0  146.0      5   80.81  126.65   80.70   80.90  126.10  127.20     35     35514   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.81      0.00     17.84      1.58
    USSUB-DG       1988a   6130129   1988  146.0  146.0  146.0      5   81.20  127.93   81.00   81.40  127.20  128.67     50     50448   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.01      0.00     20.91      2.03
    USSUB-DG       1988a   6130130   1988  146.0  146.0  146.0      5   81.60  129.43   81.40   81.80  128.70  130.16     51     51846   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.23      0.00     24.17      2.11
    USSUB-DG       1988a   6130131   1988  146.0  146.0  146.0      5   81.95  131.08   81.80   82.10  130.20  131.97     49     49915   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.37      0.00     20.42      2.28
    USSUB-DG       1988a   6130132   1988  146.0  146.0  146.0      5   82.37  133.36   82.10   82.60  132.00  134.72     69     69246   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.29      0.00     21.23      2.22
    USSUB-DG       1988a   6130133   1988  146.0  146.0  146.0      5   82.95  135.05   82.70   83.20  135.00  135.10     49     49978   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.49      0.00     20.94      2.39
    USSUB-DG       1988a   6130134   1988  146.0  146.0  146.0      5   83.40  134.90   83.20   83.60  134.80  135.01     49     49975   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.18      0.00     20.07      2.01
    USSUB-DG       1988a   6130135   1988  146.0  146.0  146.0      5   83.92  134.67   83.60   84.20  134.50  134.84     65     65657   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.19      0.00     26.60      2.16
    USSUB-DG       1988a   6130136   1988  146.0  146.0  146.0      5   84.55  134.41   84.30   84.80  134.20  134.62     50     50062   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.15      0.00     20.71      1.88
    USSUB-DG       1988a   6130137   1988  146.0  146.0  146.0      5   85.00  134.10   84.80   85.20  134.00  134.21     49     49986   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.43      0.00     46.50      2.13
    USSUB-DG       1988a   6130138   1988  146.0  146.0  146.0      5   85.45  133.81   85.20   85.70  133.60  134.02     50     50049   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.72      0.00     21.16      2.56
    USSUB-DG       1988a   6130139   1988  146.0  146.0  146.0      5   85.95  133.54   85.70   86.20  133.50  133.59     61     61754   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.61      0.00     18.40      2.28
    USSUB-DG       1988a   6130140   1988  146.0  146.0  146.0      5   87.45  132.31   87.20   87.70  132.20  132.42     49     49990   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.14      0.00     22.08      2.57
    USSUB-DG       1988a   6130141   1988  146.0  146.0  146.0      5   87.90  131.97   87.70   88.10  131.70  132.25     49     49995   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.61      0.00     18.73      2.04
    USSUB-DG       1988a   6130142   1988  146.0  146.0  146.0      5   88.35  131.32   88.10   88.60  130.80  131.84     49     49999   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.65      0.00     19.00      2.09
    USSUB-DG       1988a   6130143   1988  146.0  146.0  146.0      5   88.80  130.34   88.60   89.00  129.70  130.98     49     49976   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.49      0.00     20.99      2.00
    USSUB-DG       1988a   6130144   1988  146.0  146.0  146.0      5   89.15  129.00   89.00   89.30  128.00  130.00     30     30474   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.88      0.00     18.92      2.46
    USSUB-DG       1988a   6130145   1988  146.0  146.0  146.0      5   89.50  125.11   89.30   89.70  123.70  126.52     50     50329   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.48      0.02     21.26      2.24
    USSUB-DG       1988a   6130146   1988  146.0  146.0  146.0      5   89.85  128.40   89.70   90.00  126.00  130.80     29     29144   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.75      0.00     26.66      2.24
    USSUB-DG       1988a   6130147   1988  146.0  146.0  146.0      5   89.62  -33.24   89.40   89.80  -43.60  -22.88     50     50548   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.13      0.00     23.02      2.45
    USSUB-DG       1988a   6130148   1988  146.0  146.0  146.0      5   89.20  -49.22   89.00   89.40  -52.60  -45.84     51     51532   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.02      0.00     22.23      2.42
    USSUB-DG       1988a   6130149   1988  146.0  146.0  146.0      5   88.65  -59.96   88.40   88.90  -60.90  -59.03     49     49932   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.93      0.00     18.44      2.37
    USSUB-DG       1988a   6130150   1988  146.0  146.0  146.0      5   88.20  -54.57   88.00   88.40  -55.10  -54.03     49     49624   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.03      0.00     18.96      2.42
    USSUB-DG       1988a   6130151   1988  146.0  146.0  146.0      5   87.80  -55.26   87.60   88.00  -55.40  -55.13     49     49853   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.11      0.00     21.74      2.70
    USSUB-DG       1988a   6130152   1988  146.0  146.0  146.0      5   87.45  -55.35   87.30   87.60  -55.40  -55.29     30     30082   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.43      0.00     24.94      2.90
    USSUB-DG       1988a   6130153   1988  146.0  146.0  146.0      5   87.00  -55.30   86.80   87.20  -56.00  -54.60     50     50104   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.46      0.00     21.41      2.59
    USSUB-DG       1988b   6140154   1988  218.0  218.0  218.0      8   77.55 -175.90   77.30   77.80 -175.90 -175.90     49     49654   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.45      0.00     26.38      1.91
    USSUB-DG       1988b   6140155   1988  218.0  218.0  218.0      8   78.00 -175.90   77.80   78.20 -175.90 -175.90     47     47383   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.42      0.00     16.59      1.70
    USSUB-DG       1988b   6140156   1988  218.0  218.0  218.0      8   78.55 -175.90   78.40   78.70 -175.90 -175.90     32     32552   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.59      0.00     18.97      1.56
    USSUB-DG       1988b   6140157   1988  218.0  218.0  218.0      8   78.95 -175.95   78.70   79.20 -176.00 -175.90     49     49692   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.59      0.00     18.10      1.77
    USSUB-DG       1988b   6140158   1988  218.0  218.0  218.0      8   79.40 -176.10   79.20   79.60 -176.20 -176.00     49     49608   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.84      0.00     21.60      1.94
    USSUB-DG       1988b   6140159   1988  218.0  218.0  218.0      8   79.85 -176.20   79.60   80.10 -176.20 -176.20     49     49653   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.57      0.00     20.15      1.64
    USSUB-DG       1988b   6140160   1988  218.0  218.0  218.0      8   80.24 -176.25   80.10   80.40 -176.30 -176.20     37     37223   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.41      0.00     18.33      1.87
    USSUB-DG       1988b   6140161   1988  218.0  218.0  218.0      8   80.73 -176.14   80.50   81.00 -176.20 -176.09     57     57020   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.90      0.00     16.09      1.35
    USSUB-DG       1988b   6140162   1988  218.0  218.0  218.0      8   81.19 -176.18   81.00   81.40 -176.30 -176.07     40     40760   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.97      0.00     13.31      1.39
    USSUB-DG       1988b   6140163   1988  218.0  218.0  218.0      8   81.60 -176.20   81.40   81.80 -176.30 -176.11     41     41723   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.11      0.00     17.97      1.33
    USSUB-DG       1988b   6140164   1988  218.0  218.0  218.0      8   81.95 -176.10   81.80   82.10 -176.10 -176.10     33     33132   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.14      0.00     15.18      1.26
    USSUB-DG       1988b   6140165   1988  218.0  218.0  218.0      8   82.30 -176.10   82.10   82.50 -176.10 -176.10     41     41100   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.46      0.00     21.08      2.25
    USSUB-DG       1988b   6140166   1988  218.0  218.0  218.0      8   83.10 -176.49   82.90   83.30 -176.90 -176.08     49     49761   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.34      0.00     20.05      2.35
    USSUB-DG       1988b   6140167   1988  218.0  218.0  218.0      8   83.72 -176.05   83.50   84.00 -176.10 -176.00     53     53494   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.97      0.00     16.64      2.12
    USSUB-DG       1988b   6140168   1988  218.0  218.0  218.0      8   84.45 -175.95   84.20   84.70 -176.00 -175.90     49     49973   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.12      0.00     19.26      2.02
    USSUB-DG       1988b   6140169   1988  218.0  218.0  218.0      8   84.85 -175.95   84.70   85.00 -176.00 -175.90     34     34382   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.43      0.00     24.22      2.30
    USSUB-DG       1988b   6140170   1988  218.0  218.0  218.0      8   85.65 -175.90   85.40   85.90 -175.90 -175.90     61     61675   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.29      0.00     21.86      2.04
    USSUB-DG       1988b   6140171   1988  218.0  218.0  218.0      8   86.50 -175.95   86.30   86.70 -176.00 -175.89     49     49881   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.38      0.00     24.32      2.19
    USSUB-DG       1988b   6140172   1988  218.0  218.0  218.0      8   86.95 -176.00   86.70   87.20 -176.00 -176.00     49     49861   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.41      0.00     20.33      2.08
    USSUB-DG       1988b   6140173   1988  218.0  218.0  218.0      8   87.40 -176.00   87.20   87.60 -176.00 -176.00     49     49974   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.51      0.00     19.97      2.16
    USSUB-DG       1988b   6140174   1988  218.0  218.0  218.0      8   87.85 -176.00   87.60   88.10 -176.00 -176.00     49     49971   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.72      0.00     19.01      2.28
