      Source     Mooring     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon  Ndays    Nsamps  Avg_temp  Min_temp  Max_temp   SD_temp Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
      AWI-GS uls48-00-01   9080006   2001   46.0   32.0   59.0      2   79.02   -2.03   79.02   79.02   -2.03   -2.03     28      8051     -0.34     -1.76      3.36      1.75     77.48     75.74     96.05      2.53      2.00      0.00     13.62      1.67
      AWI-GS uls48-00-01   9080007   2001   75.5   60.0   90.0      3   79.02   -2.03   79.02   79.02   -2.03   -2.03     31      8901     -1.14     -1.88      1.81      0.87     77.07     75.62     84.68      1.40      1.28      0.00     11.45      1.50
      AWI-GS uls48-00-01   9080008   2001  106.0   91.0  120.0      4   79.02   -2.03   79.02   79.02   -2.03   -2.03     30      8616     -1.17     -1.76      2.65      0.94     76.82     75.68     81.85      0.92      1.16      0.00     15.80      1.29
      AWI-GS uls48-00-01   9080009   2001  136.5  121.0  151.0      5   79.02   -2.03   79.02   79.02   -2.03   -2.03     31      8804     -1.46     -1.76     -0.09      0.31     80.67     75.86    110.13      7.01      0.99      0.00     11.52      1.05
      AWI-GS uls48-00-01   9080010   2001  167.0  152.0  181.0      6   79.02   -2.03   79.02   79.02   -2.03   -2.03     30      8617     -1.53     -1.76      1.93      0.47     76.94     75.83     85.65      1.05      1.92      0.00     18.47      1.56
      AWI-GS uls48-00-01   9080011   2001  196.8  182.0  211.0      7   79.02   -2.03   79.02   79.02   -2.03   -2.03     29      7165      2.32     -1.52      4.07      1.34     89.77     75.89    110.08      8.83      1.51      0.00     16.85      1.64
      AWI-GS uls48-00-01   9080012   2001  228.9  213.0  243.0      8   79.02   -2.03   79.02   79.02   -2.03   -2.03     30      8527      0.76     -1.64      4.07      1.96     85.02     76.06    110.12      9.38      1.26      0.00     13.75      1.51
      AWI-GS uls48-00-01   9080013   2001  259.2  244.0  273.0      9   79.02   -2.03   79.02   79.02   -2.03   -2.03     30      8258      1.41     -1.76      4.78      2.26     81.17     75.69    109.85      6.93      1.03      0.00     15.74      1.72
      AWI-GS uls48-00-01   9080014   2001  288.0  274.0  301.0     10   79.02   -2.03   79.02   79.02   -2.03   -2.03     28      8025      0.79     -1.64      4.90      1.77     76.90     75.62     82.55      1.02      1.52      0.00     17.87      1.92
      AWI-GS uls49-94-95   9030000   1994  207.5  202.0  212.0      7   74.96  -12.98   74.96   74.96  -12.98  -12.98     11      3166     -0.75     -1.66      1.48      1.02     83.20     82.23     86.97      0.72      0.73      0.00     14.86      1.33
      AWI-GS uls49-94-95   9030001   1994  228.5  213.0  243.0      8   74.96  -12.98   74.96   74.96  -12.98  -12.98     31      8907     -1.24     -1.78      0.63      0.46     83.27     82.26     86.45      0.58      0.56      0.00     16.06      1.07
      AWI-GS uls49-94-95   9030002   1994  259.4  245.0  273.0      9   74.96  -12.98   74.96   74.96  -12.98  -12.98     27      7752     -1.36     -1.78      3.76      0.62     83.30     82.26     89.82      0.82      0.72      0.00     19.66      1.40
      AWI-GS uls49-94-95   9030003   1994  289.5  274.0  304.0     10   74.96  -12.98   74.96   74.96  -12.98  -12.98     31      8907     -1.24     -1.66     -0.21      0.26     85.38     82.17     98.53      2.93      1.52      0.00     18.53      1.83
      AWI-GS uls49-94-95   9030004   1994  320.1  305.0  334.0     11   74.96  -12.98   74.96   74.96  -12.98  -12.98     29      8331     -0.45     -1.54      2.08      0.87     83.28     82.36     85.90      0.46      1.88      0.00     17.02      1.50
      AWI-GS uls49-94-95   9030005   1994  350.3  335.0  365.0     12   74.96  -12.98   74.96   74.96  -12.98  -12.98     30      8547     -1.48     -1.78     -0.45      0.23     88.62     82.50    109.96      5.94      2.27      0.00     18.41      1.91
      AWI-GS uls49-94-95   9030006   1995   16.8    2.0   31.0      1   74.96  -12.98   74.96   74.96  -12.98  -12.98     30      8175     -0.55     -1.78      2.44      1.07     89.66     81.92    110.12      7.00      2.16      0.00     17.93      1.56
      AWI-GS uls49-94-95   9030007   1995   47.3   32.0   59.0      2   74.96  -12.98   74.96   74.96  -12.98  -12.98     27      6584     -1.11     -1.90      1.23      0.78     89.31     82.38    109.98      7.17      1.87      0.00     17.01      1.57
      AWI-GS uls49-94-95   9030008   1995   76.2   60.0   90.0      3   74.96  -12.98   74.96   74.96  -12.98  -12.98     30      7607     -1.57     -1.90      0.78      0.28     89.80     82.04    110.09      7.44      2.16      0.00     14.44      1.49
      AWI-GS uls49-94-95   9030009   1995  106.8   91.0  120.0      4   74.96  -12.98   74.96   74.96  -12.98  -12.98     29      7938     -1.58     -1.78      0.39      0.30     87.61     82.35    110.11      6.95      2.57      0.00     16.72      2.05
      AWI-GS uls49-94-95   9030010   1995  130.0  121.0  138.0      5   74.96  -12.98   74.96   74.96  -12.98  -12.98     17      4886     -1.61     -1.78     -1.30      0.11     83.20     82.07     85.43      0.51      2.34      0.00     17.82      2.19
      AWI-GS uls49-94-95   9030011   1995  207.0  201.0  212.0      7   74.96  -12.98   74.96   74.96  -12.98  -12.98     12      3442     -1.59     -1.66     -0.69      0.14     83.26     82.38     84.51      0.40      1.28      0.00     17.75      1.84
      AWI-GS uls49-94-95   9030012   1995  228.5  213.0  243.0      8   74.96  -12.98   74.96   74.96  -12.98  -12.98     31      8903     -1.45     -1.78      2.68      0.49     83.07     82.23     84.42      0.41      0.90      0.00     17.24      1.36
      AWI-GS uls49-94-95   9030013   1995  258.3  244.0  273.0      9   74.96  -12.98   74.96   74.96  -12.98  -12.98     28      8045     -0.91     -1.66      3.16      0.94     83.37     82.21     88.00      0.75      0.82      0.00     23.62      1.15
      AWI-GS uls49-94-95   9030014   1995  279.5  274.0  284.0     10   74.96  -12.98   74.96   74.96  -12.98  -12.98     11      3163      0.34     -1.30      2.56      1.46     83.07     82.11     84.36      0.42      1.14      0.00     11.92      1.07
