      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_none  Min_none  Max_none   SD_none Avg_draft Min_draft Max_draft  SD_draft
    UKSUB-AN        UK87   7010094   1987  145.5  145.5  145.6      5   79.14   -0.20   79.06   79.22   -0.29   -0.10     49     49670   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.79      0.00      9.22      0.86
    UKSUB-AN        UK87   7010095   1987  145.6  145.6  145.7      5   78.98    0.05   78.91   79.06   -0.10    0.20     48     48795   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.16      0.00     12.80      1.32
    UKSUB-AN        UK87   7010096   1987  145.7  145.7  145.7      5   78.99   -0.76   78.91   79.07   -1.72    0.20     49     49635   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.14      0.00     12.23      1.30
    UKSUB-AN        UK87   7010097   1987  145.8  145.7  145.9      5   79.05   -2.15   79.04   79.07   -2.58   -1.72     49     49901   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.08      0.00     11.59      1.20
    UKSUB-AN        UK87   7010098   1987  145.9  145.9  145.9      5   79.04   -2.58   79.03   79.04   -2.59   -2.58     49     49913   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.92      0.00     14.14      1.01
    UKSUB-AN        UK87   7010099   1987  145.9  145.9  145.9      5   79.02   -2.60   79.02   79.03   -2.60   -2.59     46     46567   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.39      0.00     11.30      1.41
    UKSUB-AN        UK87   7010100   1987  146.0  145.9  146.0      5   78.97   -2.66   78.93   79.02   -2.71   -2.60     49     49699   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.26      0.00      9.65      0.98
    UKSUB-AN        UK87   7010101   1987  146.0  146.0  146.0      5   78.93   -2.73   78.93   78.93   -2.74   -2.71     50     49997   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.67      0.00      7.47      1.04
    UKSUB-AN        UK87   7010102   1987  146.1  146.0  146.1      5   78.92   -3.02   78.92   78.93   -3.30   -2.74     50     49997   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.91      0.00     13.98      1.32
    UKSUB-AN        UK87   7010103   1987  146.1  146.1  146.2      5   78.87   -2.34   78.82   78.92   -3.30   -1.38     49     49960   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.94      0.00      6.55      0.89
    UKSUB-AN        UK87   7010104   1987  146.2  146.2  146.3      5   78.78   -0.29   78.74   78.82   -1.38    0.79     49     49760   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.12      0.00     42.40      0.83
    UKSUB-AN        UK87   7010105   1987  146.3  146.3  146.4      5   78.75    0.70   78.74   78.76    0.61    0.79     49     49960   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.05      0.00      6.81      0.96
    UKSUB-AN        UK87   7010106   1987  146.4  146.4  146.5      5   78.74    0.06   78.72   78.76   -0.50    0.61     49     49937   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.95      0.00      8.12      0.79
